id,gender,masterCategory,subCategory,articleType,baseColour,season,production_year,usage,productDisplayName,Size,Made In,Quantity,Image2,Image,price,rating,Material,productDisplayNameOrg,baseColourOrg
7291,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Mickey Men's Donald Salute Star Brown T-shirt,L,USA,81,C:\ITE\Higher Nitec\Capstone\Image data\images\7291.jpg,7291.jpg,97,3,Poly-Cotton,Mickey Men's Donald Salute Star Brown T-shirt,Brown
35444,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Doodle Girls Pink Top - 6,XXL,USA,9,C:\ITE\Higher Nitec\Capstone\Image data\images\35444.jpg,35444.jpg,230,3,Cotton,Doodle Girls Pink Top,Pink
51101,Women,Apparel,Saree,Sarees,Green,Summer,2012,Ethnic,Satya Paul Green Printed Saree,S,USA,22,C:\ITE\Higher Nitec\Capstone\Image data\images\51101.jpg,51101.jpg,179,1,Linen,Satya Paul Green Printed Saree,Green
17714,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Reid & Taylor Men Check Red Shirt - 2,L,Singapore,17,C:\ITE\Higher Nitec\Capstone\Image data\images\17714.jpg,17714.jpg,31,1,Poly-Cotton,Reid & Taylor Men Check Red Shirt,Red
34596,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Tonga Women Navy Lace Shirt,XL,Vietnam,15,C:\ITE\Higher Nitec\Capstone\Image data\images\34596.jpg,34596.jpg,143,1,Cotton,Tonga Women Navy Lace Shirt,Navy Blue
47064,Women,Apparel,Bottomwear,Patiala,Orange,Summer,2012,Ethnic,Shree Women Orange & Red Patiala,S,Vietnam,5,C:\ITE\Higher Nitec\Capstone\Image data\images\47064.jpg,47064.jpg,209,1,Linen,Shree Women Orange & Red Patiala,Orange
15043,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Sports,ADIDAS Men Solid Black Jackets - 5,L,UK,65,C:\ITE\Higher Nitec\Capstone\Image data\images\15043.jpg,15043.jpg,86,1,Polyester,ADIDAS Men Solid Black Jackets,Black
45733,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Folklore Women Magenta Kurta,M,China,13,C:\ITE\Higher Nitec\Capstone\Image data\images\45733.jpg,45733.jpg,294,4,Linen,Folklore Women Magenta Kurta,Magenta
41393,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Wrangler Men Purple Shirt,S,China,2,C:\ITE\Higher Nitec\Capstone\Image data\images\41393.jpg,41393.jpg,230,1,Cotton,Wrangler Men Purple Shirt,Purple
48448,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,French Connection Men Purple T-shirt - 2,S,Vietnam,64,C:\ITE\Higher Nitec\Capstone\Image data\images\48448.jpg,48448.jpg,72,3,Cotton,French Connection Men Purple T-shirt,Purple
23979,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Peter England Men Blue Striped Shirt - 3,XXL,Vietnam,99,C:\ITE\Higher Nitec\Capstone\Image data\images\23979.jpg,23979.jpg,248,5,Linen,Peter England Men Blue Striped Shirt,Blue
12602,Unisex,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Tantra Unisex Printed Green Tshirts - 5,XXL,Vietnam,9,C:\ITE\Higher Nitec\Capstone\Image data\images\12602.jpg,12602.jpg,68,5,Poly-Cotton,Tantra Unisex Printed Green Tshirts,Green
42172,Men,Apparel,Topwear,Tshirts,Red,Winter,2016,Casual,Status Quo Men Red T-shirt,M,UK,23,C:\ITE\Higher Nitec\Capstone\Image data\images\42172.jpg,42172.jpg,71,4,Wool,Status Quo Men Red T-shirt,Red
23145,Women,Apparel,Topwear,Sweatshirts,White,Fall,2011,Casual,Quechua Women  Fleece Off-White Sweatshirt,XXL,Vietnam,63,C:\ITE\Higher Nitec\Capstone\Image data\images\23145.jpg,23145.jpg,57,1,Poly-Cotton,Quechua Women  Fleece Off-White Sweatshirt,Off White
59708,Women,Apparel,Innerwear,Briefs,White,Summer,2014,Casual,Avirate White & Lavender Brief,S,Singapore,80,C:\ITE\Higher Nitec\Capstone\Image data\images\59708.jpg,59708.jpg,233,3,Cotton,Avirate White & Lavender Brief,White
21612,Women,Apparel,Innerwear,Bra,Peach,Summer,2014,Casual,Enamor Women Smooth Skin Bra - 5,M,Vietnam,68,C:\ITE\Higher Nitec\Capstone\Image data\images\21612.jpg,21612.jpg,248,2,Cotton,Enamor Women Smooth Skin Bra,Skin
44285,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,FCUK Underwear Men Black & White Trunks,XXL,UK,31,C:\ITE\Higher Nitec\Capstone\Image data\images\44285.jpg,44285.jpg,67,4,Cotton,FCUK Underwear Men Black & White Trunks,Black
37777,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,John Players Men Check Green Shirt - 5,S,Vietnam,93,C:\ITE\Higher Nitec\Capstone\Image data\images\37777.jpg,37777.jpg,229,5,Cotton,John Players Men Check Green Shirt,Green
24360,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Folklore Women Black Printed Kurta - 3,XXL,Vietnam,94,C:\ITE\Higher Nitec\Capstone\Image data\images\24360.jpg,24360.jpg,289,4,Linen,Folklore Women Black Printed Kurta,Black
40625,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Span Women Light Green Kurta,XL,Vietnam,96,C:\ITE\Higher Nitec\Capstone\Image data\images\40625.jpg,40625.jpg,121,1,Linen,Span Women Light Green Kurta,Green
4242,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men's Winner Formula Navy T-shirt,S,Vietnam,16,C:\ITE\Higher Nitec\Capstone\Image data\images\4242.jpg,4242.jpg,254,1,Cotton,Probase Men's Winner Formula Navy T-shirt,Navy Blue
36497,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Folklore Women White Kurta,M,UK,64,C:\ITE\Higher Nitec\Capstone\Image data\images\36497.jpg,36497.jpg,249,4,Linen,Folklore Women White Kurta,White
15615,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Sports,Nike Men Running Red Jerseys,L,Singapore,1,C:\ITE\Higher Nitec\Capstone\Image data\images\15615.jpg,15615.jpg,183,4,Polyester,Nike Men Running Red Jerseys,Red
21420,Women,Apparel,Topwear,Tops,Blue,Winter,2012,Casual,Roxy Women Blue Top,L,USA,29,C:\ITE\Higher Nitec\Capstone\Image data\images\21420.jpg,21420.jpg,267,3,Wool,Roxy Women Blue Top,Blue
37545,Boys,Apparel,Innerwear,Innerwear Vests,Yellow,Summer,2012,Casual,Madagascar3 Boys Yellow Innerwear Vest - 2,S,USA,48,C:\ITE\Higher Nitec\Capstone\Image data\images\37545.jpg,37545.jpg,176,2,Cotton,Madagascar3 Boys Yellow Innerwear Vest,Yellow
45959,Women,Apparel,Topwear,Tops,Black,Fall,2012,Casual,Tokyo Talkies Women Black Top,XXL,Singapore,79,C:\ITE\Higher Nitec\Capstone\Image data\images\45959.jpg,45959.jpg,245,5,Poly-Cotton,Tokyo Talkies Women Black Top,Black
40417,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,Tonga Women Beige & Purple Top,L,Vietnam,23,C:\ITE\Higher Nitec\Capstone\Image data\images\40417.jpg,40417.jpg,273,3,Cotton,Tonga Women Beige & Purple Top,Beige
24152,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aurelia Women Purple Kurta - 2,M,USA,59,C:\ITE\Higher Nitec\Capstone\Image data\images\24152.jpg,24152.jpg,278,4,Linen,Aurelia Women Purple Kurta,Purple
10367,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,United Colors of Benetton Men Checks Purple Shirts,XXL,Vietnam,32,C:\ITE\Higher Nitec\Capstone\Image data\images\10367.jpg,10367.jpg,182,3,Poly-Cotton,United Colors of Benetton Men Checks Purple Shirts,Purple
54225,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Casual,Highlander Men Khaki Chinos - 2,XL,Vietnam,85,C:\ITE\Higher Nitec\Capstone\Image data\images\54225.jpg,54225.jpg,223,5,Cotton,Highlander Men Khaki Chinos,Khaki
30760,Men,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Fabindia Men Printed Red Kurta - 2,XXL,China,67,C:\ITE\Higher Nitec\Capstone\Image data\images\30760.jpg,30760.jpg,215,1,Linen,Fabindia Men Printed Red Kurta,Red
3067,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Tantra Women Right Now Grey T-shirt,XL,China,97,C:\ITE\Higher Nitec\Capstone\Image data\images\3067.jpg,3067.jpg,42,5,Cotton,Tantra Women Right Now Grey T-shirt,Grey
18936,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Levi's Men Graphic Print Green Tshirt,S,Vietnam,9,C:\ITE\Higher Nitec\Capstone\Image data\images\18936.jpg,18936.jpg,54,2,Poly-Cotton,Levi's Men Graphic Print Green Tshirt,Green
43054,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Nike Men Green Portugal Football T-shirt,XXL,Vietnam,20,C:\ITE\Higher Nitec\Capstone\Image data\images\43054.jpg,43054.jpg,115,2,Cotton,Nike Men Green Portugal Football T-shirt,Green
27511,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017,Casual,Jockey Lace Stretch Pink Bikini Brief,XXL,USA,24,C:\ITE\Higher Nitec\Capstone\Image data\images\27511.jpg,27511.jpg,31,3,Cotton,Jockey Lace Stretch Pink Bikini Brief,Pink
31474,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012,Casual,Black Coffee  Brown Formal Trousers,S,USA,64,C:\ITE\Higher Nitec\Capstone\Image data\images\31474.jpg,31474.jpg,268,4,Poly-Cotton,Black Coffee  Brown Formal Trousers,Brown
50443,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Chromozome Men Blue Brief - 7,L,UK,99,C:\ITE\Higher Nitec\Capstone\Image data\images\50443.jpg,50443.jpg,122,4,Cotton,Chromozome Men Navy Blue Brief,Navy Blue
28559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Blow up Red T-shirt,XL,USA,87,C:\ITE\Higher Nitec\Capstone\Image data\images\28559.jpg,28559.jpg,166,1,Cotton,Nike Men Blow up Red T-shirt,Red
34106,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Doodle Girls Printed White Top - 6,M,China,87,C:\ITE\Higher Nitec\Capstone\Image data\images\34106.jpg,34106.jpg,35,3,Cotton,Doodle Girls Printed White Top,White
22063,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Vishudh Women Printed White and Blue Kurta,M,USA,46,C:\ITE\Higher Nitec\Capstone\Image data\images\22063.jpg,22063.jpg,173,1,Linen,Vishudh Women Printed White and Navy Blue Kurta,White
51591,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Wrangler Women Blue Giselle Jeans - 2,XL,Vietnam,5,C:\ITE\Higher Nitec\Capstone\Image data\images\51591.jpg,51591.jpg,259,1,Cotton,Wrangler Women Navy Blue Giselle Jeans,Navy Blue
4084,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Inkfruit Men's Chotu Chai La White T-shirt,L,Vietnam,96,C:\ITE\Higher Nitec\Capstone\Image data\images\4084.jpg,4084.jpg,71,5,Cotton,Inkfruit Men's Chotu Chai La White T-shirt,White
37783,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,John Players Men Blue Shirt Plain,S,UK,18,C:\ITE\Higher Nitec\Capstone\Image data\images\37783.jpg,37783.jpg,266,4,Cotton,John Players Men Navy Blue Shirt,Navy Blue
5156,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Wrangler Women's Hippie White T-shirt,XXL,Vietnam,9,C:\ITE\Higher Nitec\Capstone\Image data\images\5156.jpg,5156.jpg,191,4,Cotton,Wrangler Women's Hippie White T-shirt,White
11073,Men,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Scullers Men Stripes Black Sweaters - 2,S,Vietnam,100,C:\ITE\Higher Nitec\Capstone\Image data\images\11073.jpg,11073.jpg,215,1,Poly-Cotton,Scullers Men Stripes Black Sweaters,Black
24394,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Folklore Women Black Printed Kurta - 4,XL,UK,8,C:\ITE\Higher Nitec\Capstone\Image data\images\24394.jpg,24394.jpg,123,4,Linen,Folklore Women Black Printed Kurta,Black
25848,Women,Apparel,Topwear,Kurtis,Green,Summer,2012,Ethnic,Diva Women Printed Green Kurti,XL,USA,13,C:\ITE\Higher Nitec\Capstone\Image data\images\25848.jpg,25848.jpg,65,5,Linen,Diva Women Printed Green Kurti,Green
52126,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Doodle Girls Red Printed Top - 2,M,UK,18,C:\ITE\Higher Nitec\Capstone\Image data\images\52126.jpg,52126.jpg,254,3,Cotton,Doodle Girls Red Printed Top,Red
14733,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Stripes White Shirts - 8,L,Vietnam,84,C:\ITE\Higher Nitec\Capstone\Image data\images\14733.jpg,14733.jpg,167,2,Linen,Arrow Men Stripes White Shirts,White
11241,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011,Casual,Flying Machine Women Veron Grey Jeans,S,Vietnam,100,C:\ITE\Higher Nitec\Capstone\Image data\images\11241.jpg,11241.jpg,104,3,Poly-Cotton,Flying Machine Women Veron Grey Jeans,Grey
13516,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Palm Tree Kids Girl Washed Blue Skirts - 2,M,USA,39,C:\ITE\Higher Nitec\Capstone\Image data\images\13516.jpg,13516.jpg,279,3,Poly-Cotton,Palm Tree Kids Girl Washed Blue Skirts,Blue
2141,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green T-shirt - 2,L,Vietnam,36,C:\ITE\Higher Nitec\Capstone\Image data\images\2141.jpg,2141.jpg,99,1,Poly-Cotton,Basics Men Green T-shirt,Green
30794,Men,Apparel,Topwear,Shirts,White,Summer,2012,Ethnic,Fabindia Men Printed White Shirt,XL,Singapore,59,C:\ITE\Higher Nitec\Capstone\Image data\images\30794.jpg,30794.jpg,161,1,Linen,Fabindia Men Printed White Shirt,White
43266,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aneri Women Blue Kurta - 3,XXL,China,18,C:\ITE\Higher Nitec\Capstone\Image data\images\43266.jpg,43266.jpg,165,1,Linen,Aneri Women Blue Kurta,Blue
50671,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Fall,2016,Sports,Chromozome Men Charcoal Melange Ranger Lounge Pants S-5429,M,USA,61,C:\ITE\Higher Nitec\Capstone\Image data\images\50671.jpg,50671.jpg,54,1,Polyester,Chromozome Men Charcoal Melange Ranger Lounge Pants S-5429,Charcoal
16064,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Highlander Men Black Trousers - 5,L,Singapore,34,C:\ITE\Higher Nitec\Capstone\Image data\images\16064.jpg,16064.jpg,166,2,Poly-Cotton,Highlander Men Black Trousers,Black
19810,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Purple Sweatshirt,XXL,Singapore,29,C:\ITE\Higher Nitec\Capstone\Image data\images\19810.jpg,19810.jpg,261,2,Poly-Cotton,U.S. Polo Assn. Men Stripes Purple Sweatshirt,Purple
7433,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Proline Men Navy Shorts,XL,Vietnam,94,C:\ITE\Higher Nitec\Capstone\Image data\images\7433.jpg,7433.jpg,275,1,Cotton,Proline Men Navy Shorts,Navy Blue
20162,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Wrangler Men Neon Brown Shirt,XXL,Singapore,78,C:\ITE\Higher Nitec\Capstone\Image data\images\20162.jpg,20162.jpg,192,3,Poly-Cotton,Wrangler Men Neon Brown Shirt,Brown
53490,Women,Apparel,Innerwear,Bra,Black,Summer,2018,Casual,Amante Black Push-Up Bra BFCV11,XXL,USA,59,C:\ITE\Higher Nitec\Capstone\Image data\images\53490.jpg,53490.jpg,91,5,Cotton,Amante Black Push-Up Bra BFCV11,Black
41969,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Surfs Up Red T-shirt - 2,XXL,USA,77,C:\ITE\Higher Nitec\Capstone\Image data\images\41969.jpg,41969.jpg,284,3,Cotton,Gini and Jony Boys Surfs Up Red T-shirt,Red
40087,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,ADIDAS Men Black Polo T-Shirt - 5,S,USA,42,C:\ITE\Higher Nitec\Capstone\Image data\images\40087.jpg,40087.jpg,132,1,Cotton,ADIDAS Men Black Polo T-Shirt,Black
57030,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Forever New Women Pink Top - 2,M,Singapore,25,C:\ITE\Higher Nitec\Capstone\Image data\images\57030.jpg,57030.jpg,284,4,Cotton,Forever New Women Pink Top,Pink
11625,Women,Apparel,Topwear,Kurtas,Red,Summer,2011,Ethnic,W Women Printed Red Kurtas - 2,M,China,62,C:\ITE\Higher Nitec\Capstone\Image data\images\11625.jpg,11625.jpg,56,4,Linen,W Women Printed Red Kurtas,Red
59996,Women,Apparel,Dress,Dresses,Purple,Summer,2014,Casual,Avirate Black & Purple Dress - 2,XL,USA,23,C:\ITE\Higher Nitec\Capstone\Image data\images\59996.jpg,59996.jpg,256,4,Cotton,Avirate Black & Purple Dress,Purple
31222,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,Puma Women Essential Workout Black Track Pants,S,Vietnam,7,C:\ITE\Higher Nitec\Capstone\Image data\images\31222.jpg,31222.jpg,154,2,Cotton,Puma Women Essential Workout Black Track Pants,Black
26295,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Proline Men Red Striped Polo T-shirt,L,China,84,C:\ITE\Higher Nitec\Capstone\Image data\images\26295.jpg,26295.jpg,162,1,Cotton,Proline Men Red Striped Polo T-shirt,Red
19448,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011,Casual,Quiksilver Men Cream Striped T-shirt,XL,Vietnam,72,C:\ITE\Higher Nitec\Capstone\Image data\images\19448.jpg,19448.jpg,261,1,Poly-Cotton,Quiksilver Men Cream Striped T-shirt,Cream
27347,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tantra Women 3G Red T-shirt,XXL,Vietnam,18,C:\ITE\Higher Nitec\Capstone\Image data\images\27347.jpg,27347.jpg,192,1,Poly-Cotton,Tantra Women 3G Red T-shirt,Red
8823,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Spykar Men Range Solid Black Shirts,XXL,Vietnam,71,C:\ITE\Higher Nitec\Capstone\Image data\images\8823.jpg,8823.jpg,253,1,Poly-Cotton,Spykar Men Range Solid Black Shirts,Black
16400,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Levis Men Grey & Blue Striped Shirt,L,Vietnam,12,C:\ITE\Higher Nitec\Capstone\Image data\images\16400.jpg,16400.jpg,293,5,Poly-Cotton,Levis Men Grey & Navy Blue Striped Shirt,Navy Blue
6185,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Lee Men's Hentry Smoke Grey T-shirt,M,USA,46,C:\ITE\Higher Nitec\Capstone\Image data\images\6185.jpg,6185.jpg,186,3,Cotton,Lee Men's Hentry Smoke Grey T-shirt,Grey
12292,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Genesis Men Check Blue Shirts,L,Vietnam,39,C:\ITE\Higher Nitec\Capstone\Image data\images\12292.jpg,12292.jpg,144,5,Linen,Genesis Men Check Blue Shirts,Blue
2717,Girls,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,Disney Kids Girls  Kidswear,S,UK,97,C:\ITE\Higher Nitec\Capstone\Image data\images\2717.jpg,2717.jpg,272,1,Cotton,Disney Kids Girls  Kidswear,Blue
28901,Women,Apparel,Innerwear,Briefs,Purple,Fall,2012,Casual,Enamor Women Purple Briefs,S,UK,43,C:\ITE\Higher Nitec\Capstone\Image data\images\28901.jpg,28901.jpg,146,1,Poly-Cotton,Enamor Women Purple Briefs,Purple
13340,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Gini and Jony Kids Girls Solid Black Skirts - 2,XL,Vietnam,55,C:\ITE\Higher Nitec\Capstone\Image data\images\13340.jpg,13340.jpg,173,4,Poly-Cotton,Gini and Jony Kids Girls Solid Black Skirts,Black
27175,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Mark Taylor Men Striped Blue Shirt - 9,M,USA,93,C:\ITE\Higher Nitec\Capstone\Image data\images\27175.jpg,27175.jpg,297,2,Cotton,Mark Taylor Men Striped Blue Shirt,Blue
7265,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Scullers Men's Scul White T-shirt,M,USA,82,C:\ITE\Higher Nitec\Capstone\Image data\images\7265.jpg,7265.jpg,111,3,Poly-Cotton,Scullers Men's Scul White T-shirt,White
22407,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Mark Taylor Men Striped White Shirt - 12,XXL,China,25,C:\ITE\Higher Nitec\Capstone\Image data\images\22407.jpg,22407.jpg,91,4,Poly-Cotton,Mark Taylor Men Striped White Shirt,White
49936,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Hanes Men White Classic U-Neck Vest,M,China,27,C:\ITE\Higher Nitec\Capstone\Image data\images\49936.jpg,49936.jpg,63,2,Cotton,Hanes Men White Classic U-Neck Vest,White
16632,Men,Apparel,Topwear,Tshirts,Red,Summer,2016,Casual,Facit Men Smart Red Tshirt - 2,S,China,17,C:\ITE\Higher Nitec\Capstone\Image data\images\16632.jpg,16632.jpg,120,2,Cotton,Facit Men Smart Red Tshirt,Red
50027,Women,Apparel,Bottomwear,Leggings,Brown,Winter,2015,Casual,Hanes Women Brown ComfortSoft Waistband Cotton Stretch Full Leggings,M,UK,44,C:\ITE\Higher Nitec\Capstone\Image data\images\50027.jpg,50027.jpg,82,1,Wool,Hanes Women Brown ComfortSoft Waistband Cotton Stretch Full Leggings,Brown
27949,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016,Casual,Jockey CSM Men Comfort Stretch Grey Trunks CS04,L,Vietnam,5,C:\ITE\Higher Nitec\Capstone\Image data\images\27949.jpg,27949.jpg,154,1,Cotton,Jockey CSM Men Comfort Stretch Grey Trunks CS04,Grey
20350,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Men Washed Blue Jeans - 14,S,USA,85,C:\ITE\Higher Nitec\Capstone\Image data\images\20350.jpg,20350.jpg,261,1,Poly-Cotton,Spykar Men Washed Blue Jeans,Blue
36235,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,W Women Orange Kurta,M,USA,29,C:\ITE\Higher Nitec\Capstone\Image data\images\36235.jpg,36235.jpg,191,1,Linen,W Women Orange Kurta,Orange
57202,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Elle Women Blue Tunic - 5,M,USA,13,C:\ITE\Higher Nitec\Capstone\Image data\images\57202.jpg,57202.jpg,125,2,Cotton,Elle Women Blue Tunic,Blue
14959,Men,Apparel,Topwear,Jackets,Grey,Fall,2011,Casual,Status Quo Men Solid Grey Jackets,S,Vietnam,61,C:\ITE\Higher Nitec\Capstone\Image data\images\14959.jpg,14959.jpg,295,4,Poly-Cotton,Status Quo Men Solid Grey Jackets,Grey
33747,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Vero Moda Women Multi Coloured Top - 2,L,China,39,C:\ITE\Higher Nitec\Capstone\Image data\images\33747.jpg,33747.jpg,54,2,Cotton,Vero Moda Women Multi Coloured Top,Grey
11417,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Light Winter Blue Tshirts - 3,XL,UK,23,C:\ITE\Higher Nitec\Capstone\Image data\images\11417.jpg,11417.jpg,156,2,Poly-Cotton,United Colors of Benetton Men Light Winter Blue Tshirts,Blue
18135,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey,Summer,2016,Casual,Crusoe Men Sport Dark Grey Shorts,S,Singapore,83,C:\ITE\Higher Nitec\Capstone\Image data\images\18135.jpg,18135.jpg,156,4,Cotton,Crusoe Men Sport Dark Grey Shorts,Grey
17941,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Puma Men Polo Striped Jersey Red Tshirt,S,Singapore,52,C:\ITE\Higher Nitec\Capstone\Image data\images\17941.jpg,17941.jpg,207,4,Poly-Cotton,Puma Men Polo Striped Jersey Red Tshirt,Red
3058,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Tantra Men's Cut The Crap Red T-shirt,M,Singapore,90,C:\ITE\Higher Nitec\Capstone\Image data\images\3058.jpg,3058.jpg,212,1,Cotton,Tantra Men's Cut The Crap Red T-shirt,Red
3864,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Wrangler Men's Rodeo Sketch White T-shirt,M,USA,74,C:\ITE\Higher Nitec\Capstone\Image data\images\3864.jpg,3864.jpg,67,3,Cotton,Wrangler Men's Rodeo Sketch White T-shirt,White
29672,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Indigo Nation Men Teal Shirt,S,Vietnam,16,C:\ITE\Higher Nitec\Capstone\Image data\images\29672.jpg,29672.jpg,30,3,Cotton,Indigo Nation Men Teal Shirt,Teal
24951,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,United Colors of Benetton Women Yellow T-shirt - 2,M,USA,93,C:\ITE\Higher Nitec\Capstone\Image data\images\24951.jpg,24951.jpg,284,5,Cotton,United Colors of Benetton Women Yellow T-shirt,Yellow
53803,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Puma Men Red T-shirt - 8,M,USA,59,C:\ITE\Higher Nitec\Capstone\Image data\images\53803.jpg,53803.jpg,86,2,Cotton,Puma Men Red T-shirt,Red
40428,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Formal,Tonga Women Grey Formal Skirt,XXL,China,97,C:\ITE\Higher Nitec\Capstone\Image data\images\40428.jpg,40428.jpg,54,3,Cotton,Tonga Women Grey Formal Skirt,Grey
10358,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Solid Polo Blue Tshirts,XL,Singapore,13,C:\ITE\Higher Nitec\Capstone\Image data\images\10358.jpg,10358.jpg,175,1,Poly-Cotton,United Colors of Benetton Men Solid Polo Blue Tshirts,Blue
37748,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,John Players Men White Check Shirt - 2,M,China,100,C:\ITE\Higher Nitec\Capstone\Image data\images\37748.jpg,37748.jpg,256,5,Cotton,John Players Men White Check Shirt,White
4873,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016,Casual,Levis Kids Boy's Danio Grey Kidswear,L,USA,76,C:\ITE\Higher Nitec\Capstone\Image data\images\4873.jpg,4873.jpg,283,1,Cotton,Levis Kids Boy's Danio Grey Kidswear,Grey
48477,Women,Apparel,Dress,Dresses,Cream,Winter,2011,Casual,French Connection Women Cream Dress,S,USA,10,C:\ITE\Higher Nitec\Capstone\Image data\images\48477.jpg,48477.jpg,187,4,Wool,French Connection Women Cream Dress,Cream
